Bodemtype,GVG,Starting_heads,GHG,GLG,Landgebruik,Base_impermeable_2,KD_l1,AHN,soil_rootzone_thickness,base_impermeable_layer_1,GHG_ERROR,U_matrix,X,Y,XY,Total features
55.47551871152497,0.5944350131311418,6.350525567321777,0.4203997218341824,1.0405741035232547,11.10321511989832,,17.687767231445306,718.0662086132813,99.99999886614799,,0.07694644566655151,0.2093023044743088,16,28,1696,
46.22829750859833,0.5155471179475781,4.566073903198242,0.37084242457962,0.8443709204330445,11.103666897333621,,25.43146415814209,524.6548278786621,99.99981980221747,,0.07878837945699702,0.22042474515378602,17,28,1697,1.0
49.94966100754547,0.5789569277191164,2.6261076387329094,0.4414339134292602,0.8790408575782775,11.115307225315094,,36.59536025573731,333.4651277834473,99.98949378222466,,0.06413422290921211,0.22081533151325897,18,28,1698,3.0
60.436920506088256,0.7689505854568481,2.0180023265075686,0.626744565803528,1.0877895799255368,11.20264850979948,,57.27176336987305,295.0915922324218,99.6314852971554,,0.07052972814321523,0.28480293339062807,19,28,1699,
81.26726642617798,1.1227481392841339,2.1347214015502924,0.9730700682201383,1.47144675239563,12.322195348614216,,101.34227260076904,350.3415563024903,93.2944127963543,,0.07522117946743967,0.462581760789161,20,28,1700,
109.9689462572403,1.7663599387369155,2.7401073457641605,1.5959417892303467,2.198044662813187,15.693407984000206,,168.9705278649292,479.3957214123534,67.50646115576744,,0.09198949418544766,0.6962739078523361,21,28,1701,
119.03079018391418,2.161640545685768,3.033787216033935,1.9813554579677581,2.632789081315994,17.363403273596766,,206.8717497856445,549.7906633623047,47.67151972902298,,-0.04676362572550774,0.509107161535692,22,28,1702,3.0
125.82182490709687,2.5804537048892975,3.250968532897949,2.403363120109558,3.0388220652866362,17.669087180758478,,256.5772182787476,623.3788055874024,35.76335053417206,,-0.5051117028772831,0.34876106771880877,23,28,1703,
141.969209530632,3.203171044866562,3.866840075164794,3.0318755090999603,3.638349250674248,17.813465366449833,,317.3026172177124,768.3393696413574,28.54522380727768,,-0.979361926265955,0.3742026509134626,24,28,1704,
152.85502601107788,3.899283439506531,4.574279507110596,3.7354177356681824,4.304771312972068,18.009459124124525,,360.53150512231446,937.471699847168,26.31417676506996,,-1.1464299170553685,0.4124481403864162,25,28,1705,1.0
157.5716998342972,4.542264390686035,6.245835836364746,4.387439303224563,4.911589493118286,18.076526896199702,,421.2367613616333,1185.7381785422363,25.109076512727736,,-1.1392566278791427,0.5519019203890677,26,28,1706,
154.0685937302017,4.4819897056665425,10.688238169799805,4.3323564536628725,4.830502317790032,18.09485211841917,,542.5476533567505,1574.3475228999023,25.967150867738724,,-1.463967282230854,0.5483831401358067,27,28,1707,
138.82745176789857,3.8530021161851886,13.553027057556152,3.7016312856235505,4.2084924701166155,18.211975418521405,,615.2246997089234,1766.5266233603516,28.235532739458083,,-1.5974350067162515,0.38197527294640987,28,28,1708,5.0
117.56841569392395,2.936239386608124,13.975609721557618,2.780597180744171,3.3088025729255675,18.296415444788458,,620.4366622785644,1725.295151212158,29.999401986961363,,-1.1559400934398174,0.3812478510759826,29,28,1709,3.0
95.46706589817047,1.8273291940774916,12.516175972167968,1.6688739634323122,2.2111747387189866,18.092967359431267,,597.6227908275757,1472.6121323325196,30.520537712726593,,-0.5298416968584061,0.42133248052447475,30,28,1710,1.0
78.42792251374817,1.0723886049032212,10.682360059906006,0.9157808349246979,1.4488132419424058,17.135213314634324,,560.2627673330078,1209.090411259033,29.551115436925887,,-0.2378262511324883,0.4282637381020688,31,28,1711,3.0
73.3975140905304,0.8416638142080306,9.88360211264038,0.6793971956005098,1.2407496216888427,14.403491638919354,,494.93811864154054,1094.728245548584,30.50069146042824,,-0.10062516372442243,0.5008565808789401,32,28,1712,
91.46859375411987,1.0648247978286745,8.39551406188965,0.8881914452800752,1.5213649251308443,9.057870430811882,,395.6171211514282,960.3754242658691,37.1336074184227,,0.06240542132854454,0.5801522198538518,33,28,1713,1.0
105.97804902658844,1.2897636265830994,5.440606030731201,1.1242681094760896,1.7017667626838682,4.574226451217175,,313.29109708898926,692.2732563208008,41.465641401309966,,0.016777786972522746,0.41136426883706745,34,28,1714,2.0
102.19417168190003,1.226086184210777,2.6335176196899415,1.0819375183639528,1.552678490550995,2.0473646653447144,,257.56905105511476,403.13888031054694,38.633058928537366,,-0.06211778782129285,0.2551368020773664,35,28,1715,1.0
96.65557813451386,1.0527813307933809,1.5656609889831543,0.914226773338318,1.357003276046753,1.2320969882287987,,228.33996398431395,272.8464746833497,35.61048962549209,,-0.03686102198839192,0.1741159882807436,36,28,1716,7.0
96.57050603018952,1.0145863353385927,1.8105584846191398,0.8660508641605378,1.3587254592914582,1.0818668729457865,,199.49327591687012,296.6576461237794,34.98394493263245,,-0.009702220878601064,0.1817974819641116,37,28,1717,
103.91392674583435,1.2797082874393464,2.6606756748962397,1.115026879055023,1.688429270547867,1.1080911412606245,,166.96047381420897,416.5375069433594,37.078246819906234,,-0.11419042275309566,0.22201116975317747,38,28,1718,3.0
113.86569813565063,1.9073832027359008,3.521705962127686,1.7361782602844238,2.3421926574630736,1.3098732973251348,,151.94916593927002,569.5294986608886,39.79825776836395,,-0.4794872573626041,0.31364823696240285,39,28,1719,
123.12357416181946,3.552845782200813,5.4823940483398435,3.385095161270142,3.9738481456956865,3.5972718654198648,,132.90588294604493,928.4836531557617,39.30147473714828,,-0.9456838815677167,0.6678087941873643,40,28,1720,
120.61727671651458,7.675388270429611,9.672738279541015,7.539600616247177,7.968571603255272,13.365652984692574,,84.11073956097412,1708.6496821157227,33.04486162912369,,-0.4509708697354794,0.8986310084986322,41,28,1721,
113.55146409081269,9.107343756516457,12.78747152496338,8.989117985538481,9.330290581231118,17.911670486448763,,68.70126204187011,2157.087947354248,28.704322109537124,,0.37887156589269644,0.43127284892808715,42,28,1722,1.0
108.18859188611603,8.42755695052433,14.937114125579834,8.302267531564713,8.67873334876442,18.220114471379283,,59.190941054748535,2342.8880975683596,25.73729246893883,,0.43995942379117015,0.320727732287601,43,28,1723,3.0
101.83298982215118,7.098174844790459,15.89087604949951,6.950042091958999,7.440691012051582,18.216528487986565,,32.21955393884277,2323.462175035889,25.15843846957207,,-0.27034115529894825,0.3115939144502028,44,28,1724,
93.73424202760316,5.793637965496063,16.32528618310547,5.622381057922364,6.228638557517051,18.280899713494776,,15.656165176452632,2207.4058102060544,26.913503740491866,,-0.6327566539406776,0.30330813988937005,45,28,1725,1.0
83.43369165821838,4.197438901189804,15.536289460754395,4.0073337460784915,4.707843901657105,18.061886483686926,,15.940349000915532,1922.389962222168,27.94070397787094,,-0.684217667863369,0.3389007737990744,46,28,1726,2.0
73.69826312470245,2.4967420506868363,14.076950711120606,2.296363101995468,3.0482626464309694,17.655950340022564,,18.19617521630859,1604.2187715773925,27.16858030950546,,-0.6105155685746669,0.29606482358394287,47,28,1727,2.0
67.36114051979828,1.5976112117376327,13.989752810211183,1.384410344657898,2.200395380088806,17.500658905659677,,14.755521055847169,1524.345552935791,26.311162522239687,,-0.4125448076081276,0.20430873741090494,48,28,1728,
61.158701539939884,1.0034859546108246,14.947492848907471,0.77863969641304,1.6528542443981171,17.546951974733354,,11.6085755623169,1580.3569380700683,25.68703519244194,,-0.25191121124982835,0.1632261806988626,49,28,1729,1.0
55.83187260449219,0.6592913133878708,16.43659027206421,0.43744963207817067,1.2966514383983614,17.482799578920364,,15.997185765808112,1714.492210477295,25.51916275758743,,-0.11028736151576035,0.15535463591754484,50,28,1730,3.0
53.44977044260406,0.5495364582471849,17.858855366973877,0.3387187564792633,1.1428051636514662,17.052996880431653,,23.206086209655766,1854.3493163220214,25.675425880947113,,-0.035941822783946975,0.19275089468200496,51,28,1731,2.0
53.57305007714844,0.4989793855180742,20.671299389251708,0.29031901127052295,1.0836098286199571,15.827183518006802,,22.723754432861327,2129.459240167236,25.307210751838685,,0.005952448649406472,0.2799407943712326,52,28,1732,1.0
49.792752087142944,0.548765421468735,25.16951407925415,0.31925781241607654,1.21678361909008,13.878773324882507,,17.196222902099606,2583.3019558947753,23.78289919937134,,-0.030260464624166428,0.2722917429299729,53,28,1733,2.0
46.174440706741336,0.6470503080043795,27.030951170532227,0.40197481882858277,1.3773677786483765,13.22561609779358,,14.182000623291017,2782.353216723389,23.260957685918807,,-0.11946874741554259,0.1412834437675822,54,28,1734,3.0
45.58168292308807,0.6966770388355257,27.81563727896118,0.4528303650627139,1.422062833586693,13.121227274148941,,10.401418888183585,2866.4552278898927,23.278416419143678,,-0.1661676023828983,0.09817507656593563,55,28,1735,12.0
48.23947863636779,0.6923057063560485,28.6781044375,0.45687859956550625,1.3840050980148315,13.098701933585644,,6.912515935546878,2952.6641850148926,23.533821272029876,,-0.1383547556853294,0.12883851244949054,56,28,1736,
59.134784568763735,0.6464258319358827,30.022113483520506,0.4101352409858703,1.3415916216087342,13.097014827225685,,6.834755746215819,3089.512858122558,25.71538698143959,,-0.039760034863948746,0.1738431412293668,57,28,1737,
70.81613343769074,0.572323462542534,32.096183778350834,0.3291577602996827,1.2949921085567473,13.099661960635661,,10.08194630310058,3289.794909164551,28.45318494699478,,0.13930350554347037,0.18036829462378823,58,28,1738,4.0
73.7653552148056,0.4947864747724533,33.70990900622559,0.25605930790329,1.1997000641298294,13.116808326109886,,10.545072250000004,3433.0597840383302,29.14738596159935,,0.28754912493109686,0.2027123105852613,59,28,1739,7.0
190.61214022670745,2.762380151374817,1.4202282377319335,2.5323758130397795,3.4323912194242476,11.12111680077219,,11.64558191748047,479.60432992309563,99.99990933418275,,-1.121583255482912,0.1683087687718111,0,29,1740,3.0
184.6848121125946,2.785504882523537,2.6218445246887203,2.567198304141998,3.4087457691812517,11.350958570982456,,27.19168627526855,591.6911728056641,99.99990933418275,,-0.7946806645667552,0.18796274958616352,1,29,1741,1.0
178.7078724777603,2.568078883205414,4.6080044204406745,2.3598110237998964,3.1511473819513323,11.815265771092415,,43.41202456384277,751.8160855297851,99.99996902215958,,-0.34341395667076113,0.17608214831423305,2,29,1742,2.0
176.92177449098205,2.0270532085151673,6.252509569213867,1.825092327096939,2.5849136441812517,11.943019958969117,,44.33702729797363,855.4155421467285,99.99999886614799,,-0.14374267717599865,0.14028729953164257,3,29,1743,
174.432541411026,1.478686753917694,7.342251768676757,1.2742766221103667,2.0463479744520185,11.708752181697369,,37.5347283260498,910.1320644536133,99.99999886614799,,-0.09884333142042157,0.12942420485656023,4,29,1744,5.0
167.50898732376862,1.0403682758808137,8.486737577453614,0.8191412273864747,1.6752866239614488,11.410727313868524,,28.36761395770263,972.1543548188477,99.9998496462059,,-0.02956399445772173,0.13765963645467788,5,29,1745,3.0
155.99803238591002,0.9173273737726211,9.539121122924804,0.6884977290878298,1.5826218517837525,11.157915484682082,,19.567127951904297,1052.580386013916,99.99835744678498,,0.016441925724744788,0.14014780864683613,6,29,1746,5.0
143.76512993258666,1.2233333917455673,9.91566453024292,1.010265221250534,1.825594252114296,11.088687651744365,,15.896940702453605,1117.1104486904296,99.9924781810665,,0.026899584366083085,0.16021508467900777,7,29,1747,5.0
126.82304532863617,1.846515902671814,9.760446804138184,1.6480188406620027,2.390489212398529,11.175174794515133,,17.5845554138794,1161.6081340925293,99.98567375170708,,-0.02090584502816195,0.19358122888162785,8,29,1748,2.0
105.52280505540466,2.3758931870231628,9.433707018829345,2.172460265886307,2.939614253847122,11.247621541679383,,22.20441630090332,1185.6696357458495,99.99092629366875,,-0.18353693196535115,0.18519384925480903,9,29,1749,2.0
88.22361739122772,2.2525273024711607,9.408223334320068,2.0329592560768126,2.8808023245744705,11.223945580460548,,22.830245294555667,1185.1794057456054,99.99814853886605,,-0.348533189163208,0.1643818099041679,10,29,1750,2.0
81.02586808709717,1.7062254422225953,9.426498912353516,1.473650572544098,2.3865168773231504,11.209361640127181,,20.71245122247315,1144.9745854824218,99.99987949019433,,-0.3194829589211941,0.1500382379697342,11,29,1751,4.0
79.79631813311005,1.1888661360874175,9.045538016387939,0.9515498326721192,1.8881459588708878,11.189236367188931,,20.693869972412102,1054.9302118813475,99.99999886614799,,-0.07848306904196745,0.12101833074815715,12,29,1752,1.0
78.05858305495454,0.8982298760452272,8.661335253753663,0.6606333408908844,1.5986180428705217,11.185403318011284,,22.097457004333492,984.5486804785157,99.99999886614799,,0.1160159472370148,0.09248339606566061,13,29,1753,10.0
71.67093328045655,0.7677398665485384,8.576951720611572,0.5369479454975128,1.4409062838335038,11.162482672192096,,20.596435518310543,964.2540525048828,99.99999886614799,,0.15925366366147997,0.13073756936741648,14,29,1754,4.0
54.63628489958954,0.7024311397523881,8.671238978302002,0.49580048769187934,1.2789707761087419,11.111248287419796,,13.67015744934082,961.7105187346192,99.99999886614799,,0.09611174907922748,0.17231739206833535,15,29,1755,
40.91720108559417,0.668785898510933,8.36434226699829,0.48735867166709923,1.144477064173698,11.086562885993958,,12.615554399658208,921.1361633952637,99.99999886614799,,0.054213942264318415,0.15048130959184403,16,29,1756,3.0
44.88953561637878,0.6834865749397276,7.091357413452148,0.5192521084213255,1.0904231375150681,11.090748886292934,,27.20839378582764,796.2735392905273,99.99996902215958,,0.07143478582143781,0.19455289016564495,17,29,1757,3.0
62.44377311191559,0.8660884751319886,4.848472552459717,0.7086429718742371,1.2458784593811036,11.139879682382107,,55.674556589416504,593.784708217041,99.99594008372307,,0.09939965392589567,0.2417904956418532,18,29,1758,
77.19071440555572,1.1155730367012022,3.4740635845642087,0.9540631915340423,1.5116163623113632,11.246386212754727,,82.46653314801026,486.12334588378906,99.8676407775116,,0.10447292645812034,0.22427055789971367,19,29,1759,5.0
91.35322199620056,1.3854104203395843,2.646734460723877,1.2256658315010072,1.7743750139350891,11.742649607389927,,117.0852757512207,436.2197199318847,98.08616357684136,,0.05509778765320783,0.2448392890230066,20,29,1760,2.0
107.33454121060944,1.76464581565094,2.2887753806457525,1.5985382871894835,2.179081791100502,12.92973717278242,,161.39671665307617,442.0771489013672,89.37610602491378,,-0.00881837548971176,0.4868901483985072,21,29,1761,1.0
120.40834229199982,2.052293511651039,2.637270110046387,1.8733577706871034,2.5180376232919692,14.419395616446495,,202.86569473046876,505.1454619418945,70.25294372195245,,-0.0794093390095234,0.7230551549288247,22,29,1762,
144.96712717959593,2.4714507699127197,2.9369112149963374,2.2903770869960787,2.945755031329155,16.496505906452654,,281.7693335925903,574.1725280856933,39.90671082227707,,-0.3048217316102982,0.6156411629971521,23,29,1763,
164.37172456459047,2.893864224817276,3.259661010559083,2.7204172649917604,3.3376585702848436,17.658590414410114,,341.8378306911621,651.7212518933105,25.27181578157425,,-0.44307636272191997,0.3394747840174118,24,29,1764,5.0
171.67210978323362,3.368332220574379,4.029337157562256,3.2045106468067166,3.7736412008285525,17.99096448536682,,377.8893594335327,797.7293286833496,22.755609430027008,,-0.4250565229332447,0.2860449422839487,25,29,1765,4.0
175.07799062524413,3.8772738441944123,5.9748134078674315,3.723573611972809,4.242062472707748,18.009755603066445,,427.86292882037355,1071.0094578771973,22.056514001321794,,-0.4037346367716789,0.3490210369689846,26,29,1766,4.0
169.53040707074737,3.7759239271593095,9.887532727539062,3.6247979691677092,4.13041597279644,17.857393663010598,,507.65050429254154,1429.0978870524903,23.54722122282982,,-0.7405221545171737,0.42241831159060117,27,29,1767,1.0
152.35033700078583,3.0505949736003877,12.49166603515625,2.8890937026081085,3.446583517842293,17.85940548440218,,582.3248008088378,1586.1860558845215,27.06737934477806,,-0.9896746342635154,0.41568934177344385,28,29,1768,
130.93547413689421,2.1695866850471495,12.181836206390381,1.9988914121646881,2.602361748879433,17.967916777143955,,611.2793850426025,1470.190783547119,30.141608591775892,,-0.6601947501933575,0.3744269061456279,29,29,1769,1.0
108.30013456693268,1.4510568739891052,10.129675230255128,1.2834155274887085,1.871634369878769,17.925336753866674,,614.3740219750366,1194.5191067836913,31.52750372595787,,-0.28730038062095636,0.3419143757653341,30,29,1770,4.0
90.59007028147889,1.0532783627662656,8.068524902221679,0.8966972144565584,1.4296178126382828,17.267605280245306,,594.8004707027587,944.5479985437012,31.07638199702263,,-0.16284080833911896,0.37653350345124253,31,29,1771,4.0
90.2739216980896,1.0343401701583863,7.405592855895996,0.8722031573543549,1.4328861895990372,13.799444030852317,,519.9274016542968,867.185532334961,33.072228566503526,,-0.06268344887018207,0.6167676809749707,32,29,1772,
112.14893974075318,1.327665500617981,7.037397552124023,1.1493953027801516,1.790760896121025,7.143576493075371,,385.8899148169556,849.2332799248047,39.99421339632034,,0.08684197864055632,0.6306858690680114,33,29,1773,2.0
120.76452970335389,1.4251602337608338,4.970357239227295,1.2640377225227357,1.819660890862465,3.6124628816819193,,309.03161876617435,655.5536882478027,42.27796492207527,,0.015858587768077914,0.3752111730723334,34,29,1774,1.0
116.52973690942383,1.35992160121727,2.693711839996338,1.2163158807220458,1.6843312286663055,1.8265937389526368,,267.110757178894,424.44674962207034,40.37060577825547,,-0.05384145959973341,0.24243900766315557,35,29,1775,3.0
110.93262507501221,1.2154700910463332,1.6460782823181148,1.0753695296840668,1.5258652287921908,1.183396792507649,,240.82859390979004,303.9544738173827,38.528843720979694,,-0.04034690820217135,0.183726495092298,36,29,1776,1.0
112.6933346157837,1.2004699209928513,1.9628074683532724,1.0490847843341828,1.55601600625515,1.087358792393685,,207.44714395770265,343.8121099162597,38.91105568065643,,-0.04386814823150631,0.1989038396975415,37,29,1777,
120.8965496225891,1.5020791176671981,2.925166870178222,1.3348402567729951,1.9210371447086334,1.1770366133012775,,169.81558438031007,478.15450077343746,41.2199358446598,,-0.23665603983759886,0.20816983546901752,38,29,1778,2.0
127.564387952034,2.0774382317152025,4.02729466281128,1.9035564489212036,2.52294647407341,1.3255443271121976,,153.3650884229126,641.9702940769043,42.567929113550186,,-0.615458031989336,0.21436916901062436,39,29,1779,4.0
131.67606759303283,2.9257061321058275,5.758332714202881,2.7505903619651795,3.3761499943380358,2.2768746615009308,,141.7013723131714,897.9806187028809,41.388047031421664,,-0.9643436254179478,0.4247627333998622,40,29,1780,2.0
130.30983623464203,5.2480561643877035,8.802433641143798,5.090764089076996,5.627232055377006,8.537246349782468,,116.5696850982666,1399.4710083447267,39.00730254330635,,-0.8283834569358826,0.8758938769011244,41,29,1781,
125.0802325612793,7.528190339998245,12.983717270629883,7.397285667762756,7.801815239513397,16.40922815317011,,98.43297973406982,2042.6736295161131,35.466402849407196,,-0.0499348629808426,0.6411952222357222,42,29,1782,2.0
125.14024918282318,7.154294852293015,15.7186177421875,7.020230675952911,7.44055901990509,18.033163321433065,,89.98647434918213,2347.1601018562014,30.213025256061552,,0.14168281733036048,0.4019395483325329,43,29,1783,
124.45467789983368,5.890476361546517,16.26528196231079,5.732226991287231,6.273478175282478,18.539711711743834,,57.77439399127197,2282.850568176758,26.490912864484788,,-0.39885227484345437,0.3687993467287588,44,29,1784,
115.38401044766235,4.763500968462944,15.620245494995117,4.580302822814941,5.246283864580155,18.83313409695053,,29.780881977050782,2043.1489589084472,26.53806636618614,,-0.6416799569869042,0.3678704801344811,45,29,1785,3.0
102.22347244581604,3.1973086164684297,14.585567529022217,2.9940536151828767,3.7603351353940964,18.35689714893961,,19.627868340759278,1747.0127872412108,27.762296615104677,,-0.5135435878872872,0.37122409837712494,46,29,1786,
90.68488156017304,1.721289334323883,13.93041358770752,1.5039259945602417,2.340740743851662,17.76883116764641,,15.992189127136228,1549.5544013981935,28.16859267343521,,-0.33822755192875864,0.26443274781481707,47,29,1787,2.0
81.73691105690003,1.1377610537471772,14.150872396148682,0.9107349312553408,1.7958771631326675,17.653613803599356,,12.789187593505872,1521.3296698947754,28.009733123083116,,-0.2118518028438091,0.16000009535385512,48,29,1788,7.0
74.25830727136993,0.8096179963665007,15.0558994453125,0.5761640181217196,1.4934391581373214,17.743157503080845,,11.084240791687023,1583.4964961567382,27.655395448589324,,-0.08929780122041697,0.12923535938260972,49,29,1789,2.0
71.14227091786957,0.6595716903982161,16.45175460809326,0.425784577207565,1.3447091504020692,17.633954426141262,,14.213073470031745,1716.2355816027832,27.865079311218263,,0.015123228404521849,0.13241583560180542,50,29,1790,2.0
71.71613303842926,0.6303168982505798,17.728919450897216,0.40544747496604927,1.27978787034893,17.254221373724462,,19.774644601745607,1845.4998452841796,28.374993697338105,,0.038958770852088875,0.14868918034739154,51,29,1791,2.0
72.08530601560975,0.5787976225996014,19.55998037023926,0.3595355073585509,1.2058596976327896,16.697539806139943,,23.568498658325197,2022.6576429104005,28.46607754999161,,0.05996954343676564,0.20937543512628168,52,29,1792,
66.93960907527924,0.5915484043655397,22.77287211340332,0.36667267908859236,1.2410450326833726,15.617424666600227,,21.349054218261728,2345.0129242563476,27.389963015594482,,0.01276159352540962,0.30152525316049267,53,29,1793,
58.61927425361634,0.7090646049289706,25.61894604925537,0.4774075612621309,1.3856895692176818,14.555684162436961,,14.97053266369629,2645.708681944092,26.04265615843773,,-0.12897892379999165,0.26265571659356335,54,29,1794,
55.7462178145218,0.7810832633590699,27.01572745965576,0.5499815978145599,1.4554945586910246,14.056335975001335,,10.894056232238768,2792.0997043574216,25.657131516046526,,-0.1990643277573586,0.19597458871837273,55,29,1795,
61.03958394572449,0.7893607573690415,28.168537622039793,0.5628873438282014,1.445268310008049,13.802098223284721,,8.342179175537112,2905.6333962680665,26.53454477555275,,-0.173309073125124,0.17321079214088436,56,29,1796,
70.47218242490388,0.7338843425493242,29.491088598205568,0.5054510182838441,1.397606574443817,13.66499083069277,,7.23433069500733,3037.3577503154293,28.365145181159974,,-0.089170527484417,0.15449567063351918,57,29,1797,5.0
70.2265388046875,0.6370523187036516,30.967800428192138,0.40693118808555573,1.3075250771331786,13.864852932657241,,8.575772033447265,3177.360882117676,28.72354163807869,,0.040956261430978746,0.1728772618540794,58,29,1798,
65.19929353211975,0.5493006866703034,32.121204339050294,0.32682986557769755,1.1891972604732515,14.2512073481102,,8.887125080688477,3277.482536848389,28.113590202779772,,0.1529536137294769,0.2203633424434909,59,29,1799,
195.2784533619461,3.686604732749939,1.3053854078674316,3.461890105834961,4.335475200382232,11.177179556884289,,12.655215219116215,523.304832802002,99.99999886614799,,-1.2291366331660747,0.18527135088469163,0,30,1800,4.0
189.8941882699585,3.666207305247307,2.2961141117858883,3.4524442253284455,4.271276734464646,11.348297319527626,,28.330763747497564,627.4779628234863,99.99999886614799,,-1.0056439527499674,0.2137537981623067,1,30,1801,2.0
183.12388050761413,3.2792997753801347,4.45372481692505,3.0758816727867124,3.8429810751190185,11.651538804929732,,44.25614420947266,794.811789654541,99.99999886614799,,-0.6503133587455749,0.23823296675123157,2,30,1802,2.0
179.90354342346956,2.5340003320388793,6.681872840789795,2.333430348722458,3.086295240641594,11.750160407251835,,43.695271518554684,931.3222189626465,99.99999886614799,,-0.4065028405296803,0.2050676692130377,3,30,1803,4.0
177.16009292021943,1.8004894675416947,8.232933854705811,1.5917656484241485,2.385391801407814,11.636771330013275,,33.17016444616699,1017.1258795524902,99.99993917817116,,-0.24888492463827133,0.1861500686386996,4,30,1804,2.0
170.41184397161865,1.22975020195961,9.744949968963622,1.0054751301879883,1.8768637730159758,11.387143119941236,,21.63214502801513,1110.083322,99.99782025499343,,-0.07098452476263051,0.18439808192226023,5,30,1805,1.0
159.0949233538971,0.9898812974042892,10.98157366595459,0.7671601056823731,1.6307612732114791,11.163746237206459,,14.066609498962393,1199.1293548710937,99.97761587483407,,0.0014907971262931863,0.161339076078964,6,30,1806,3.0
147.62375752158357,1.15750851636219,11.474028650390625,0.9545044682807922,1.7195228490571977,11.081480389846801,,11.545649144042969,1259.609432317627,99.90270746390343,,-0.011674963786601933,0.15703718589583499,7,30,1807,3.0
132.65581188647462,1.7023001640777589,11.41859629284668,1.5088375966110228,2.226165275356293,11.075049620416165,,12.925970577148448,1302.6870897858887,99.79989492380142,,-0.053912167230844465,0.185062391651418,8,30,1808,2.0
110.77338541202545,2.160041122285843,11.193553746185303,1.9508753858661652,2.7466857330579755,11.111460058092593,,17.145319645629883,1328.5962668200684,99.855762870121,,-0.1463765364348889,0.19442623901617592,9,30,1809,3.0
90.56751202289581,1.7809777765035628,11.257191707641601,1.5486484335460662,2.46030677255249,11.148442276585579,,19.179420019958485,1326.6651480349121,99.97236333287239,,-0.21771700084447865,0.17611144847917654,10,30,1810,
82.97753203816222,1.28966167130661,11.178721909301757,1.047402816444397,2.008705071340561,11.155014226464749,,18.35122716009522,1288.8965771650392,99.99829775880814,,-0.15117051382422453,0.14436803620849942,11,30,1811,4.0
80.9861622223587,0.9897283644895556,10.604020886230469,0.744961966726303,1.7188000349216463,11.128662895746231,,17.613754521118167,1198.3366425302734,99.99996902215958,,0.05429879142165184,0.13452579767402523,12,30,1812,4.0
75.4787007366333,0.80311197528553,9.947121324401856,0.5593251532783512,1.5282662287902833,11.108502327695847,,17.38781276617432,1102.2321916921387,99.99999886614799,,0.2453225276315213,0.14215881489715146,13,30,1813,3.0
61.07704230868531,0.7384978188104632,9.940352591796875,0.5051824150466917,1.4217799932727815,11.086520531859398,,14.063798889709474,1087.6936685541991,99.99999886614799,,0.24255432387351983,0.17339967852688293,14,30,1814,1.0
42.87768856215668,0.7549253627347947,9.889705846954346,0.5435734920139312,1.350328244638443,11.065442290893554,,8.599974502014163,1078.7533038081056,99.99999886614799,,0.08759501491189003,0.14891997517248207,15,30,1815,5.0
35.490150219024656,0.7692819401054383,9.292727381134034,0.5734268232288358,1.3026916504354475,11.0533290084095,,10.688101031982427,1018.5712385197754,99.99999886614799,,-0.005367843091487856,0.11605230495469725,16,30,1816,10.0
43.79841512373352,0.8077318237514497,8.346529812774659,0.624506205493927,1.2906300823822021,11.058997403418065,,30.19513455194091,930.8439094487305,99.99999886614799,,-0.006587549728155118,0.17916766655789568,17,30,1817,
66.67690108971405,1.017829787571907,6.574831865875244,0.843078892068863,1.4668270272684096,11.14548454618883,,67.8905574173584,782.1492530524902,99.99871557464598,,0.04662701344609255,0.2210228049406085,18,30,1818,1.0
81.08005785218049,1.2920703647136689,4.801364548522949,1.117706516111374,1.7395479432821275,11.259106571167468,,96.0080485286255,638.3926581176758,99.9579188424778,,0.0751504718363285,0.20524212512748696,19,30,1819,3.0
93.30122335177612,1.6601862626829147,2.9289193605346675,1.4925743101329803,2.080653361859322,11.370639125507832,,133.51000779046632,492.7511362822265,99.44227441058159,,0.014737871814966219,0.20238915422921394,20,30,1820,
104.32580225679015,2.0136269730424883,1.7570142472228998,1.8495032451019289,2.4201245919561387,11.431346718376636,,172.79373717370606,415.3260875202636,97.23477427523613,,-0.0858013088619709,0.24154388381631575,21,30,1821,5.0
112.14819057349396,2.1207755964279174,1.8294396860961921,1.9530114211330414,2.541833921702385,11.683466763365269,,204.76832104974363,437.26723266796864,90.16130136020661,,-0.16488072349667549,0.5216965225697948,22,30,1822,1.0
133.80894678002167,2.2343856354608533,2.3743820356445315,2.0611498053474424,2.6773458587675094,14.176240529939651,,279.70931315515134,498.6055851301269,61.07021708145142,,-0.2262903011167049,0.8418466559241171,23,30,1823,
156.3427325659561,2.4308343366413117,2.825702125793457,2.2611696826133727,2.859513876947403,17.244479922775746,,360.0861797006836,554.5663081975098,30.784537634277342,,-0.1694307595586777,0.5790050609571359,24,30,1824,
162.41489968351746,2.7217828347177506,3.6833005468444817,2.56124426571846,3.113944452661514,17.944424350508214,,399.2985508378906,683.0229589301757,24.72116435126305,,-0.0071037154352664444,0.3542280559258706,25,30,1825,1.0
169.84039583444977,3.148478411234856,6.377754872344971,2.9964262771110537,3.506696512558937,17.976811145401477,,437.63541719281005,1019.3565005566406,23.000091383152007,,0.16014811519503602,0.36647880275014344,26,30,1826,
172.97249766362,2.7914055441503525,10.609780246429443,2.6342595790176393,3.1699971175384523,17.760430930958748,,479.90744879174804,1394.7788069138185,22.715887081441878,,0.005379716837406234,0.33881194743904003,27,30,1827,2.0
