key,som_key,lon,lat
P33H0017001,2022,218951.0,450560.0
B23A0467001,1550,263992.0,522898.0
B52D0674002,1139,190098.0,375043.0
B11B0274001,568,197521.0,562651.0
B12B0277001,695,238320.0,566490.0
B52C2098001,2620,187269.0,382774.0
B38H2373001,484,137860.0,437128.0
21FL9007001,688,218654.0,520111.0
21EC311A001,505,203767.0,513745.0
B38H2375001,1322,136383.0,434501.0
B34B0404001,1275,235852.0,467450.0
B33H1508001,2311,214951.0,457029.0
B21E0022001,619,209444.0,518632.0
B21E0021001,159,208844.0,518122.0
8143001,2204,82492.0,381510.0
B27D0529001,1415,192054.0,482886.0
B52E3241001,2358,208458.0,392243.0
B28D1747001,1179,235967.52,484195.66
B39D2632001,125,155978.45,426185.18
B49G0131001,1482,84970.0,383395.0
B49F0325001,1725,96788.0,393919.0
B49G0411001,2170,83114.0,379928.0
B27D0536001,1415,193404.0,484017.0
REESTDAL-PB10001,809,221195.0,517443.0
B28F1318001,2524,254395.02,494770.4
Lankheet Watermolenweg 4_1423_FT1_WATHTE_m_NAP_GW_DagGem001,2104,246939.0,461604.0
EA_GM_B14001,1363,262548.0,529265.0
B28C0629001,1299,228645.58,477540.49
B27D0493001,2774,191320.0,487020.0
B41G0096001,2699,248400.0,436685.0
B27D0528002,2597,191455.0,482810.0
B27D0534001,2358,192184.0,483929.0
B27D0526001,2322,192110.0,483592.0
B27D0535001,1537,192590.0,484099.0
B27D0527001,2262,192011.0,483250.0
EA_GM_B04001,1244,260847.0,528721.0
B28F1314001,2761,254419.63,495423.27
B51E1728001,1668,165926.0,392917.0
B45D0330001,162,150934.0,407059.0
5228001,1517,112720.0,404697.0
B46A0814001,2193,184540.0,420980.0
BEKK002001,48,156634.0,408197.0
17AL850701001,2112,221770.0,548075.0
B51H0242001,1855,172040.0,375450.0
B57B0216001,2564,151850.0,372890.0
ANSERVELD-PB5O001,1224,220300.0,534638.0
B52D0568001,2983,197700.0,386080.0
B45G0397001,1650,168886.0,408671.0
VILT107001,2428,192258.0,409833.0
16CL851101 Wagenweg001,31,184108.0,535499.0
B27D0537001,2319,193694.0,483668.0
5327001,48,104580.0,393380.0
B23A0763001,1549,267389.0,523856.0
B58C0352001,957,186620.0,360395.0
B37C0557001,1860,62823.2,432877.4
B51C0365001,2749,142387.0,378414.0
B52E3234001,2964,201476.0,393421.0
B17A1521001,1225,223145.0,544214.0
B52B0498001,2931,196080.0,388385.0
B52A0296001,2981,182782.0,393330.0
10-684001,732,55585.0,426798.0
B51E1568001,762,163666.0,399666.0
B12B1725001,320,239467.0,569180.0
B28F0241001,2463,254009.89,496039.57
B17D0182001,1849,235376.0,532317.0
WA258.207001,1280,226080.0,534630.0
B51H0212001,655,178562.0,376488.0
B45A2530001,785,142950.0,420639.0
B39F2954002,121,179060.09,441143.8
B34F1467001,2872,256555.49,474972.5
B33E0367001,1960,204280.0,465120.0
B45A2473002,722,142026.73,417602.8
B12C1574001,1108,229631.0,552538.0
B43D0087002,310,79268.0,412114.0
2031_PBF001,11,108862.0,411377.0
B45A2466002,721,146820.49,418062.69
B27E0615001,1643,201511.31,495919.95
30-606001,15,30990.0,401760.0
B46A1604001,2846,185200.0,412927.0
B27E0622001,1958,200811.17,490489.85
B28H0694001,1257,257110.75,475965.04
B26H0111001,2601,172230.0,482690.0
B32G1159001,166,160203.0,455458.0
B28F0343001,1312,252417.08,492584.85
B45A2470001,906,143361.53,418192.51
B11H0310001,461,212625.0,550710.0
B51G0865001,2329,165491.0,383159.0
21FL9010001,334,214904.0,518730.0
9013_PBF2002,128,93402.5481,410379.0138
B27C0103001,2898,187540.0,484040.0
B26H0177001,1684,175910.0,482530.0
B39H0437001,423,177950.37,431690.82
21FG507J001,333,215224.0,517549.0
B10H0277001,210,172972.35,550561.15
SANG015001,356,173276.0,382569.0
B34E1683001,177,248253.32,473953.58
B46A1581001,2428,185980.0,415955.0
B12C1575001,1110,229599.0,552206.0
B40D2286001,903,191436.11,436088.69
B23A0774001,1003,264451.0,518515.0
B26G1772001,675,168165.329,481849.3849
B52D1897001,1859,190523.0,381366.0
27HC207A001,1836,212413.0,480316.0
21CL0010001,130,186435.0,508956.0
B33B0494001,2203,194337.33,464303.2
B27B0485001,1469,197954.78,488567.46
B32H0229001,1726,172234.93,453910.1
B32E0079001,1286,168380.0,472380.0
B45C0580001,1509,149927.0,408032.0
B45H0172001,2972,175136.0,408236.0
B27A0271001,2018,187080.0,491400.0
B28H0696001,2994,257889.81,475505.03
ANNA009001,1589,169239.0,408265.0
B41E0449001,1379,248051.86,437802.9
B39D2763001,184,153336.0,425044.0
NPD-PB3O001,1692,221843.0,532585.0
B16F0278001,1691,218524.0,549272.0
B52A1483001,2964,183259.0,394024.0
B45B0340002,907,154288.0,422664.0
ANNA002001,1089,168890.0,408410.0
B26H0180001,2151,178690.0,476000.0
B17A1520001,1225,223181.0,544220.0
8144_PBF001,1605,82817.0,381612.0
MAAS022001,1649,170001.0,411626.0
B39D2766002,721,153381.0,425672.0
B34G0286001,1196,242000.0,452510.0
B22D0156001,1625,231700.06,501880.86
B27A0248003,2362,184445.0,488546.0
B51F0432001,59,177728.0,393033.0
ANNA008001,2434,169401.0,408438.0
30-656DL001,1446,27748.0,400682.0
B37C0828001,307,69671.0,437222.0
21DL0007001,66,190218.0,510307.0
B37D0389001,7,79160.7,428452.3
SANG013001,475,172143.0,381763.0
B51E0075001,944,167369.0,393257.0
B58A0812001,1253,183726.0,374756.0
ANNA010001,1653,168676.0,408884.0
27HC204A001,2909,212945.0,488369.0
28CL0010001,1116,224241.0,478855.0
B32F0827001,2237,176775.96,466304.95
B45G0398001,1830,168818.0,408628.0
B31A0123001,566,100352.9,466831.6
B28D0302001,1846,230736.0,476344.0
B39E0253001,468,167728.52,443934.41
B32E0076001,707,169460.0,471200.0
B51G0871001,651,161006.0,381291.0
B12C1573001,1935,229411.0,552854.0
B12D1800001,1108,230444.0,553409.0
B41A0265001,1828,221631.79,438663.61
B16F2054001,636,215865.0,537963.0
B17C1763001,1874,226474.0,534995.0
B17D1459001,2028,237943.0,533984.0
B43E0292001,128,87691.0,416466.0
B39D0320001,184,153907.86,432443.48
B40A0562001,843,183297.7,441101.03
CORK014001,656,188268.0,374072.0
B17A0126001,1870,221230.0,545860.0
VILT103001,1827,192091.0,410359.0
B27E0607001,1643,200164.81,490749.34
B32C0730001,2543,143505.0,460326.0
B39F0753001,121,179816.68,438183.65
B43B0222001,129,74618.0,416889.0
B40A2160001,121,183770.0,439700.0
B39F0746001,423,174525.0,438160.0
B26H0275002,2664,173780.0,482464.0
B51D0005001,713,159181.0,376431.0
22AP7610001,749,221692.0,516324.0
B17D0104001,945,232160.0,535050.0
8193_PBF001,260,80261.0,392025.0
MAAS008001,2966,168133.0,413567.0
B52C0485001,899,185980.0,380300.0
MAAS003001,1594,171423.0,412456.0
B45E0438001,2794,168306.0,412684.0
MAAS007001,1711,169136.0,413361.0
B26G1791001,1777,168947.0,480650.0
10-700001,256,57616.0,428368.0
MAAS020001,1649,170082.0,411688.0
B34H0316001,959,252225.0,461342.0
B28F0247001,2523,254232.38,496821.07
B28F1318002,2524,254395.02,494770.4
B27C0106001,2282,182790.0,477860.0
B32H0215001,1358,178265.0,450880.0
B21B0411001,1299,196228.4,521171.0
B26H0181001,1480,177580.0,475470.0
B27D0129001,2657,193800.0,487010.0
B27D0516001,2321,192319.0,485035.0
B33D0233001,2164,196409.0,459585.5
B27D0489001,1416,192323.0,484640.0
B27D0517001,2321,192471.0,485222.0
B45G1039001,1029,168905.0,408430.0
B34E1788001,713,248242.74,468578.66
HOLT002001,900,197799.0,398143.0
B28F0439001,2989,250401.0,495250.0
PEVE009001,2620,186997.0,381600.0
8166_PBF001,1443,79835.0,381824.0
DM-10-NW002,7,164218.0,581902.0
B32D0139001,1802,154098.0,455037.0
B41E0398001,1378,249920.39,442693.17
B34D0260001,58,234745.0,454530.0
B12D1889001,989,234223.0,552254.0
B32C0333001,1657,146997.08,456692.58
B45F0666001,2554,177058.0,413003.0
B41D0068001,2496,231730.0,431960.0
B34G1375001,1557,249685.0,460477.0
B22D0114001,939,236841.54,500532.89
B29A0137001,2567,263910.0,489400.0
5218_PBF001,884,97224.0,383278.0
B33H1422001,2192,218431.0,460755.0
B22C0159001,576,222613.23,505670.38
DEUR002001,2679,187151.0,383266.0
RM126_Veeningen001,394,220959.0,520777.0
B28H0692001,2691,256957.55,475711.05
B28D1736001,2137,238412.0,484618.0
28CG101J001,2078,221173.0,486523.0
B39F0558001,469,172660.0,446170.0
B52C0591002,1979,189450.0,375943.0
5238_PBF001,230,116055.0,390807.0
B32G0176001,339,160699.7942,454726.0649
B26G1777001,165,168730.0,481656.0
B50B0493001,1788,118429.0,388703.0
B46D1507001,2367,193111.0,410571.0
B52C2062002,2620,186995.0,381575.0
B32C0330001,2600,146541.24,456023.21
B41B0468001,1009,235074.0,441893.0
B41A0179001,2492,220588.94,440980.58
B28C0179001,232,220844.78,478515.4
21GC912A001,2249,209675.0,500187.0
B31A0109001,29,101831.8,463257.2
2083_PBF001,624,127034.0,411007.0
B33H1510001,2311,214239.0,457717.0
B33H1403001,1961,216737.0,455760.0
B43E0291001,130,89970.0,418760.0
B28D0350001,111,237328.56,483642.76
B33G1139001,642,205040.0,457177.0
B28A0353001,579,221951.55,496349.02
B50B1279001,697,110589.0,392058.0
B46B0702001,2546,190066.0,414676.0
B06H1508001,442,210240.0,578386.0
27GR705D001,333,207849.0,482005.0
5314_PBF001,1220,98945.0,388487.0
CORK003001,1735,182582.0,372656.0
B45B1603001,184,152899.0,424937.0
22AL0027001,1564,222193.0,514142.0
B39E0350001,168,169220.0,447300.0
B34C1040001,829,225853.0,450827.0
HOLT001001,57,197700.0,398828.0
B23A0778001,1247,263892.0,523582.0
REESTDAL-PB8001,798,221676.0,514321.0
27HC005A001,2006,210910.0,482910.0
B21H0177001,164,211714.22,504520.77
B34A0846001,2139,224965.0,469032.0
GROO026001,1077,187077.0,376041.0
B22C0140001,577,223330.54,509295.65
B12G1541001,1170,242815.0,555392.0
27HG610B001,2725,216422.0,477029.0
10-686002,730,55113.0,427717.0
B32H0109001,1913,178988.35,462082.05
5226_PBF001,71,110960.0,405598.0
ANNA006001,1713,168531.0,408936.0
B34F3240001,1318,256110.0,462753.0
Brongebied Vl Aa-PB24001,911,214959.0,544451.0
B33G1149001,172,202398.0,460924.0
B17B0262001,1729,238717.0,547062.0
B51E0266001,1903,165923.0,394639.0
Brongebied Vl Aa-PB20001,926,217742.0,546108.0
VILT111001,2370,192621.0,410033.0
5028_PBF1001,758,114730.0,390157.0
21GR036A001,210,203948.0,506267.0
B27A0437001,2361,185428.39,488356.96
B12D1804001,942,231055.0,553283.0
B52A1485001,1079,186344.0,392878.0
B33D0207001,1784,198140.0,462265.0
10-686003,730,55113.0,427717.0
B12C1567001,1788,229632.0,553604.0
B38F0574001,606,136949.11,445847.71
B51E0234001,115,168610.0,393390.0
B37C0326001,24,69275.0,435043.0
B37H0994002,725,90074.0,430794.0
B28A0514001,575,229175.0,499500.0
B33G1138001,1687,204408.0,456582.0
B34A0117001,2060,226415.0,466355.0
B51E1656001,1060,161280.0,397739.0
B39B1396001,1201,157669.0,444504.0
B58A0804001,955,181985.0,372776.0
SANG009001,59,172935.0,382080.0
STRA003001,2093,171400.0,380442.0
B27H0065001,2074,210669.39,478538.04
MUIS001001,533,177510.0,389679.0
B27A0431001,1836,184520.0,489750.0
2090_PBF001,1956,125353.0,410071.0
B27A0436001,224,180480.0,488420.0
B45B0496001,1704,155865.0,413640.0
B41A0193001,2438,224390.0,441130.0
B45B0323001,63,157134.0,421529.0
B17E2224001,1994,241674.0,545386.0
DYNA001001,854,158205.0,407585.0
21HC411B001,1510,214496.0,501024.0
B26G1795001,1958,168112.0,479472.0
B27B0294001,2538,193950.0,494350.0
B17E2223001,1490,241539.0,545603.0
B52A0209001,893,182688.0,388072.0
PEVE012001,1139,189555.0,375588.0
B45G0339001,2732,167650.0,412140.0
22CG106D001,517,221680.0,506975.0
B26H0329001,1646,170577.21,482396.07
LAAR001001,2786,185182.0,413080.0
B27E0556001,65,202273.18,499842.42
B45B0328001,63,157956.0,421449.0
B58A0802001,955,181985.0,372774.0
REFV094003,59,172252.0,383098.0
2191_PBF2001,1464,127703.0,410270.0
B27D0540001,2597,192032.0,485514.0
B27D0539001,1477,192039.0,485127.0
B49G0135001,2103,84529.0,380800.0
B58E0262001,2225,209722.0,373543.0
B27D0538001,2322,191978.0,484746.0
B27D0541001,1478,192193.0,485377.0
B27D0543001,1476,191897.0,483750.0
B33D0167001,2164,196090.0,460820.0
B46B0748001,420,194488.0,418808.0
B49F0445001,2293,95961.0,391264.0
B23A0786001,1425,265256.0,524337.0
B58C0343001,959,188260.0,360415.0
KARL004001,2736,170023.0,411948.0
B28H1887001,356,255009.16,481611.46
5213001,823,116258.0,388313.0
B46D0359001,1470,192194.0,407043.0
Scharreveld-PB1001,946,236028.0,538460.0
B34F2824001,2692,256822.47,474136.36
B17C1753001,1046,222019.0,535048.0
B39F2974001,2356,179235.0,446032.0
B46D0737001,2553,190935.0,405950.0
B46D0350001,2613,190622.0,408402.0
B38A0261002,446,102504.7,440369.2
B12C1569001,1729,229628.0,553279.0
B16H1497001,1625,215424.0,536336.0
B50E0539001,2174,121255.0,391641.0
B57A0062001,2755,148267.0,364624.0
B52E3243001,1594,200778.0,394422.0
B58D0663001,539,191490.0,360630.0
B58D0660001,1304,192915.0,359820.0
B12D2034001,989,235289.0,551962.0
B49F0520001,1691,92422.0,389683.0
DONK002001,48,156948.0,407832.0
B57A0218001,2755,147859.0,367638.0
B21D0971001,132,197232.0,503256.0
B27D0545001,1002,193917.0,479232.0
KARL001001,2795,169839.0,411942.0
B57A0045001,2459,147809.0,366110.0
MAAS011001,2794,167939.0,413494.0
KARL002001,2795,169901.0,411895.0
B23A0787001,1547,263003.0,520602.0
B60D3127001,2759,198468.0,330287.0
B52E3250001,1594,208953.0,393405.0
KARL003001,2795,169977.0,411972.0
B49F0230001,50,97588.0,391905.0
B57A0061001,2800,146515.0,366063.0
B21B0408001,44,195227.1,521935.49
B46B0709001,960,194809.0,418919.0
B52C0477001,1474,188600.0,375920.0
EA_AR_B11001,1244,260908.0,528524.0
B26G0439001,2127,169221.0,479176.0
B57A0189001,2800,146326.0,367064.0
B58D0693001,2170,190160.0,355665.0
B45G0357001,1089,168887.0,408420.0
NPD-PB11001,466,219995.0,533058.0
B46D0821001,2612,190546.0,405971.0
B58A0286001,1674,185770.0,374600.0
B46C0251001,1470,189414.0,405714.0
B33G1146001,2242,206679.0,459660.0
21CC704A001,6,187284.0,508523.0
REFV156005,2725,184244.0,412778.0
HOOI013001,0,137007.0,413725.0
B46D1528001,2614,190107.0,405940.0
B31G2002001,661,126935.84,449624.64
TONG002001,1775,181926.0,414019.0
B45H0104001,2239,177406.0,407076.0
5256_PBF002,1506,115057.0,396050.0
B44H0298001,459,139468.0,408139.0
B46D1085001,2612,190144.0,406623.0
B52B0439001,659,196180.0,390200.0
B46D0329001,2493,190908.0,405453.0
B33F0985001,459,211388.0,468256.0
B51A1784001,1934,146062.0,389063.0
B32D1374001,798,159852.0,454841.0
B40C0498001,242,187540.0,433480.0
B12D1818001,1218,230414.0,554570.0
B57F0062001,2629,176091.0,371501.0
B37B0232001,128,70386.2,443957.6
NPD-PB21001,1338,227409.0,536296.0
B39F2971001,2177,179113.0,447219.0
B16H1499001,1803,213590.0,536238.0
B31D1559001,385,117494.0,462098.0
B44H0499001,1339,133500.0,404120.0
B51G2173001,1792,168262.0,379811.0
B45H0483001,1829,174308.0,402513.0
NPD-PB14001,977,220619.0,535022.0
B40E0340001,828,209830.0,438420.0
B37C0558001,128,67703.7,430742.6
B45E0352001,2843,166924.0,414182.0
B46D0354001,2615,191891.0,408012.0
B44G0317001,1683,120068.0,401006.0
B32E0306001,1343,166611.0,472965.0
B40A0681001,121,184648.39,439773.62
B51A1820001,1754,141578.0,397498.0
GROO012001,1075,185027.0,375245.0
ROODEBRAND-PB5001,945,232480.0,534555.0
B45A2476001,660,147541.4,418590.76
B52C2112001,1075,185027.0,375245.0
NPD-PB4001,759,222169.0,532409.0
B26H0670001,1822,173316.0,484409.0
B46A1590002,2429,186158.0,415560.0
B45D0322002,617,149988.0,408600.0
B39F2975001,2176,178661.67,446341.22
B57F0130001,2156,176346.0,371305.0
B34D0392001,2927,238580.0,456520.0
B44D0063001,1743,118398.0,401213.0
B45A2472002,906,144081.57,417686.52
B57E0212002,2749,162923.0,371805.0
B52E1804001,1986,204734.0,389686.0
B41A0551001,1830,222444.0,442349.0
B52E1870001,361,203051.0,392317.0
5216001,646,100675.0,388477.0
28CG001A001,2136,220062.0,486623.0
B33G1191001,1034,202650.0,461351.0
B12D1812001,884,230474.0,551732.0
B51H1880001,2094,172053.0,378399.0
B51G0354001,2807,165067.0,377840.0
28CG002A001,2194,220288.0,485668.0
B22D0562001,1879,237425.0,503804.0
5254001,1508,115144.0,396369.0
B51B1679001,705,153067.0,393361.0
9037_PBF001,129,88616.23,402060.93
B51A1859001,1864,147398.0,398750.0
27HG800A001,2076,218151.0,487260.0
B27H0429001,2130,218199.0,481692.0
B22D0559001,937,235763.0,500008.0
B57B0014001,2684,157288.0,365770.0
B51H0227001,475,171660.0,381760.0
B52B0410001,2971,190680.0,398150.0
B33G1192001,172,201868.0,460601.0
B51H0368002,2057,173020.0,383870.0
B58E0999001,2501,204026.0,365262.0
B33G1193001,172,202398.0,460924.0
5014002,1639,111629.0,405096.0
B45C1025001,1568,149674.0,403271.0
B50C0188001,1813,106455.0,385376.0
BETU20004001,62,162153.907,435128.982
B51E0160001,1116,166069.0,395610.0
B45C0502001,466,148348.0,400268.0
B12D1810001,1107,230564.0,552272.0
B34H0318001,1679,250986.0,460951.0
B12D1819001,1220,230844.0,554712.0
B57E0612001,655,161492.0,371488.0
B34C1152001,1231,226424.0,459090.0
B51H0391001,2057,172768.0,383379.0
DIES003001,2209,176783.0,383752.0
PEEL0023_2,2972,178761.0,392164.0
B45G0381001,841,160480.0,405020.0
B37E0382001,34,89223.0,445083.1
B52A0115001,1432,187346.0,394668.0
B57E0597001,2567,162284.0,372429.0
B44H0870001,1329,135518.0,403756.0
REESTDAL-PB6001,393,222892.0,513597.0
B33H1524001,2313,217846.0,460466.0
B21F0786001,1759,219881.0,519942.0
B51A1797001,1093,146092.0,391371.0
B45C1027001,340,144822.0,406397.0
B52B1810001,2971,190711.0,398147.0
B57E0610001,1133,161521.0,371059.0
PEEL001_4001,2913,179408.0,391501.0
LOP Beernink B4_1428_FT1_WATHTE_m_NAP_GW_DagGem001,58,234408.0,454215.0
28CG001B001,2195,220099.0,486484.0
B38F0586001,130,137316.0,445720.0
B32D0327001,47,159515.34,454389.2
B33G1191002,1034,202650.0,461351.0
B34D1396001,2149,237453.0,455688.0
B51A1772001,1092,149562.0,393510.0
B57E0208001,777,167813.0,363645.0
B21F0776001,628,213888.0,520999.0
B28D0343001,170,237458.46,485215.38
B57E0619001,2568,162194.0,370582.0
B57E0329001,2568,161843.0,371065.0
17AL850301001,995,220160.0,547823.0
B57B0434001,836,152825.0,368375.0
B45G0412001,1939,168482.0,402512.0
B52E3246001,2905,205337.0,396571.0
B12D2024001,1093,234510.0,552483.0
B41B0484001,2086,234802.97,448191.56
B21F0735001,747,219688.0,518884.0
B52D0110001,2631,193605.0,385430.0
2191_PBF1001,1464,127703.0,410270.0
B32G0177001,167,160304.73,453805.36
B41D0029001,2332,236550.0,436100.0
B22G0309002,1938,241948.0,507075.0
RIJS003001,495,145737.0,410063.0
2190_PBF001,449,126395.0,410640.0
B41B0467001,1009,235024.0,442205.0
B12D2025001,1000,234720.0,552958.0
B45B0594001,2361,156789.0,414840.0
B51A1819002,469,140669.0,396495.0
5013_PBF1001,1639,111725.0,405232.0
5225_PBF001,1639,111090.0,405052.0
B22C1349001,1623,223907.0,508512.0
B41B0480001,2276,239090.0,448224.0
PB24001,24,70292.0,444408.8
B57E0616001,2989,161544.0,371947.0
VILT106001,2428,192267.0,409866.0
B57H0114001,2752,174405.0,359719.0
B21F0788001,1463,215027.0,515984.0
PB03H001,489,87774.7,443312.8
5251001,800,115346.0,396574.0
B32E1313001,232,167961.0,469507.0
B17D0162001,1048,230540.0,525030.0
GROO031001,1253,182129.0,373622.0
B32E1314001,1282,167690.0,468037.0
B16F2047001,1104,213398.0,547199.0
8126_PBF2002,310,79831.0,379888.0
B51A1855001,1284,145979.0,398945.0
B51D0494001,1018,150570.0,377321.0
B57E0213001,2989,161469.0,372037.0
B45D1199001,436,151101.0,402437.0
B52B0382001,599,196485.0,388100.0
B51H0367002,2209,172730.0,383130.0
5308_PBF001,1152,100258.0,390727.0
B39A2390001,541,142760.0,441814.0
B51C1850001,1309,145577.0,383866.0
B27G0939001,184,203329.0,486530.0
B46B0489001,961,195071.0,419211.0
GOOR002001,1549,173584.0,386425.0
28AC411A001,1118,224255.0,488144.0
2115_PBF001,788,125539.0,411298.0
B52G0433001,2047,206010.0,386880.0
B57E0113001,2809,163359.0,371320.0
B58A0698001,1616,186076.0,374070.0
B57F0135001,2752,173203.0,365198.0
B51H1874001,2806,173938.0,379466.0
9069_PBF001,605,111336.044,405669.734
B52D2107002,1799,191360.0,382978.0
B51A1853001,970,146323.0,398843.0
27HG901B001,2196,219944.0,486573.0
B46A1664001,1826,182634.0,423277.0
B12D2032001,54,232866.0,552071.0
B57A0210001,1079,148977.0,373066.0
B12D2026001,1000,234892.0,553367.0
B51A1858001,1804,147129.0,398712.0
B22A1100001,748,221085.0,517142.0
B22C0482001,572,229720.0,510800.0
B50D0075002,1907,115834.0,381613.0
B51G2396001,2091,169826.0,380360.0
B57E0620001,655,161481.0,371326.0
B33F1221001,2020,216766.0,471556.0
9079_PBF001,623,127220.214,411669.725
CORK009001,2806,174213.0,380170.0
B52B0569002,2962,199087.0,396605.0
B32H0113001,2833,173020.0,455100.0
B32E1312001,1229,168295.0,469011.0
B50B0552001,1448,114943.0,396430.0
B49F0232001,1039,96800.0,396026.0
B41A0553001,2963,223256.0,441730.0
B44H0041001,2139,131723.0,401054.0
B45C1031001,1149,140168.0,402181.0
B52C2115001,1016,185236.0,375084.0
BBEE003001,117,176254.0,389794.0
B57E0617001,2989,161576.0,371924.0
B37G0828001,308,86074.0,427639.0
28CG001I001,2195,220186.0,486297.0
B33B0235001,2437,192133.65,474337.99
B51H0372002,1671,172300.0,382680.0
B58A0810001,1253,182129.0,373622.0
DYNA020001,853,156433.0,408308.0
B45H0098001,1775,170798.0,402619.0
PEVE031002,1859,190523.0,381366.0
B44D1155001,336,114628.0,403362.0
B32H0235001,232,171240.71,451912.47
B23A0767001,1550,264159.0,520493.0
B45B0454001,2128,155479.0,414885.0
B52D1988001,1375,193349.0,381390.0
B36H0141001,43,51869.1,425837.3
B57E0067001,359,169717.0,367785.0
27HC005B001,1953,210453.0,482103.0
B51E1662001,1115,165424.0,387630.0
B38H2386001,602,137233.0,435728.0
SANG008001,534,173415.0,383260.0
2084001,333,127143.0,410702.0
B44G0526002,204,129670.0,410812.0
B52C2060001,2679,186646.0,380725.0
MIDDENLOOP-PBC001,866,213438.0,543848.0
B22D0220001,1684,235100.0,509020.0
DM-06-ZW001,383,185240.0,575500.0
B52E3237001,240,203373.0,395938.0
B51A0144001,2138,148151.0,393155.0
B50E0566001,1275,122753.0,395274.0
B52C0591001,1979,189450.0,375943.0
B44H0502001,204,130797.0,410846.0
2090001,1956,125353.0,410071.0
B52C2111001,1674,184929.0,375156.0
B46C0259001,1471,189554.0,405020.0
B27C0101001,2838,186290.0,486620.0
B46D1529001,1827,192063.0,410255.0
B34H0317001,1679,250489.0,460493.0
B46C0211001,2974,181380.0,400210.0
B52E3247001,2974,205784.0,398046.0
B49F0517001,1574,92395.0,391543.0
B11B0277001,93,198300.0,562950.0
B52D2134001,1436,190290.0,377496.0
PEVE009002,2620,186997.0,381601.0
2080001,684,129921.0,411212.0
27HC504A001,2010,215161.0,482944.0
B32E0210001,1273,166820.0,465990.0
B57F0125001,656,170308.0,368536.0
PB18001,557,73805.2,442402.3
B45G0411001,1939,168479.0,403313.0
B34G1377001,1557,249869.0,461316.0
B49F0434001,524,92017.0,396423.0
B52C2097001,2679,187151.0,383266.0
27HG70E001,1467,219418.0,486748.0
B44D0240001,679,114936.0,402701.0
B41B0446001,2330,232922.0,443640.0
B45A0144001,63,149010.0,422270.0
B46A1570001,2489,184803.0,421758.0
B46A1601001,121,182180.0,419771.0
NPD-PB7ONDIEP001,169,222036.0,531787.0
B38H2389002,540,136564.0,432815.0
2023001,682,126680.0,410670.0
B34C1145001,829,224734.0,451468.0
B45B0312001,63,156475.0,420709.0
B52C2062001,2620,186995.0,381575.0
GROO022001,1077,187076.0,376037.0
21HC811B001,1959,218504.0,501720.0
5239001,168,114423.0,393655.0
B39F2953001,780,179448.18,441079.56
B34C0920001,887,224543.9925,453463.1901
B46A1559001,481,180523.0,418745.0
B58A0809001,1193,181830.0,372522.0
2016001,1700,126392.0,410940.0
5367_PBF2002,1448,115091.0,396680.0
B45B0275001,458,157834.0,415243.0
B52C2050001,1413,186550.0,380808.0
B51H0050001,2207,170622.0,379292.0
B27D0133001,2141,194300.0,483190.0
B45B0463001,2301,156972.0,415237.0
B37D0408002,71,73369.0,432297.0
B41D0069001,479,238900.0,435950.0
OV004.203001,55,230670.0,545919.0
B27H0035001,581,218465.39,485277.48
B50B0505001,220,113302.0,395256.0
B39G2557001,782,167443.49,436486.61
B57E0098001,776,167540.0,367851.0
REFV020002,1826,169241.0,408048.0
GROO025001,1073,184119.0,377010.0
B50F1380001,1116,137908.0,395676.0
Brongebied Vl Aa-PB16001,1453,216405.0,547505.0
B38H2388001,388,133387.0,430731.0
5233001,1448,114952.0,396420.0
B38D0301001,31,113764.3,435203.8
REFV017003,2547,192193.0,411427.0
GROO015001,1016,185236.0,375084.0
B58A0213001,1675,185531.0,373981.0
B57F0077001,1017,172785.0,374805.0
B57G0053001,1377,167551.0,360362.0
B45A2474001,662,140920.94,419259.02
B45D1181001,48,152796.0,404557.0
B44H0837001,411,135122.0,403152.0
21CC707A001,129,187920.0,505140.0
B12D1801001,1107,230798.0,553230.0
B45H0233001,353,173460.0,400360.0
B45B0273001,2603,156852.0,414181.0
28AR210B001,527,222298.0,489775.0
B28D1779001,820,236728.56,476467.13
B52E1839001,1472,209940.0,393822.0
5171_PBF001,617,111203.0,397552.0
5237001,1272,113927.0,391248.0
B58G0405001,2738,203193.0,351241.0
B44E0224001,128,128646.0,413153.0
B58A0312001,1675,184820.0,373400.0
2022001,344,130393.0,410095.0
B26E0124001,1500,164975.0543,489883.2876
B32C0610001,1706,143629.0,458730.0
B33G1137001,1117,204363.0,457960.0
B57F0057001,2689,175074.0,372220.0
B44H0389001,347,133826.0,407881.0
B46C0111001,2978,183949.0,402941.0
22AP9004001,808,225792.0,515620.0
B22C0064001,467,225846.47,502533.83
B34G1374001,1679,249221.0,460574.0
B33G1185001,1814,203156.0,460512.0
NPD-PB24001,1031,225509.0,534666.0
B51A0398001,971,147099.0,398855.0
B49F0496001,874,93424.0,390753.0
SANG018001,2209,172730.0,383130.0
5206001,1574,115885.0,395250.0
B45C0949001,803,149751.0,409510.0
DEUR028001,1495,190263.0,377504.0
B52C2043001,1139,189555.0,375588.0
17DC302B001,115,233056.0,535385.0
B41E0432001,2334,241880.0,440440.0
B12E0417001,87,246360.0,567540.0
B52A1487001,2563,183912.0,388105.0
27HG503A001,2069,215522.0,484181.0
HOOI006001,600,137496.0,414584.0
5231001,1636,115314.0,395879.0
B38H2384001,4,137536.0,436086.0
B31D1558001,33,117540.0,461832.0
B45C1344001,104,140915.0,410222.0
